"field_date","site_reach","site","green_algae","microcoleus","anabaena_cylindrospermum","bare_biofilm","other_nfixers","average_depth_cm_sampled","median_depth_cm_sampled","pH","temp_C","DO_mg_L","cond_uS_cm","oPhos_ug_P_L","nitrate_mg_N_L","ammonium_mg_N_L","DIN_mg_N_L","TDC_mg_L","DOC_mg_L","GPP_mean_fourdaysprior","GPP_median_fourdaysprior","discharge_m3_s","resp_M_cover_norm","resp_AC_cover_norm","resp_M_cover_stnd","resp_AC_cover_stnd","resp_M_pres_norm","resp_AC_pres_norm","resp_M_pres_stnd","resp_AC_pres_stnd","resp_M_atx_raw","resp_AC_atx_raw","resp_M_atx_norm","resp_AC_atx_norm","resp_M_atx_stnd","resp_AC_atx_stnd"
2023-07-10,"SFE-M-3","SFE-M",-0.251469155253781,-0.87328891566358,-0.458303067419619,0.834112066336223,1.31536070173599,0.581815597148872,1.10685702572529,-0.117258160673329,0.0405291337414113,-0.333457776105922,-0.585500569834316,-0.752328322526258,-1.00751234208915,-1.43673262544786,-1.23606724076996,-1.28638632606987,0.322895569346515,0.60922990142988,0.49629870655396,0.534000268875656,3.0188679245283,0,-0.87328891566358,-0.458303067419619,33.3333333333334,0,-0.541444727707633,-1.03279555898864,0,0,0,0,-0.757388366650242,-0.447833434956864
2023-07-17,"SFE-M-3","SFE-M",-0.802683779234133,-0.883412048379928,-0.458303067419619,1.17744051580443,1.31536070173599,0.226160294816479,0.781310841688437,1.24444951166219,0.695230524948829,0.867518119367915,-0.833594031628518,-0.629108033122503,-1.05344755525431,-1.46356793442167,-1.28488575087865,0.199059781405835,0.0438716806177329,0.362696482520571,0.323314404095557,0.183288598933867,2.64150943396226,0,-0.883412048379928,-0.458303067419619,44.4444444444445,18.1818181818182,-0.154698493630752,-0.479512223816156,0,0,0,0,-0.757388366650242,-0.447833434956864
2023-07-24,"SFE-M-3","SFE-M",0.515908066365928,-0.853042650230885,-0.310690116256858,0.352131743044313,-0.551029483159673,-0.813447512001251,0.130218473614739,2.26573026591384,0.461408599517608,1.71216050739347,-1.32978095521692,-2.12196923166799,3.03478641644484,-0.220198618635103,2.83679131686968,-1.23864471563676,1.55481236109246,0.825374990515423,0.71904843535769,-0.0108553612124821,3.77358490566038,4.37500000000001,-0.853042650230885,-0.310690116256858,44.4444444444445,54.5454545454545,-0.154698493630752,0.627054446528819,0.1433897,0.2790108,0.406243060312692,0.637628605568491,-0.745345213680029,-0.428615244569044
2023-07-31,"SFE-M-3","SFE-M",1.21843650869383,-0.772057588500105,-0.0365517783831588,-0.209078222432563,-0.817656652430483,0.280876495175314,-0.520873894458959,0.904022593578315,0.0405291337414113,0.682752596987324,-1.28016226285808,-0.850272655129242,-0.915641915758836,-0.0234063528271571,-0.873415451391087,-2.23371628166388,-0.287798224852329,0.714331289026886,0.661770042408447,-0.219612307606409,6.79245283018869,12.5,-0.772057588500105,-0.0365517783831588,44.4444444444445,63.6363636363636,-0.154698493630752,0.903696114115063,0.4060716,1.823178,1.15045759556001,4.16654282143612,-0.723282831903609,-0.322253414703583
2023-08-07,"SFE-M-3","SFE-M",-0.208236635725911,-0.427871076144289,1.84024145782909,-0.209078222432563,1.5819878710068,0.445025096251818,-0.520873894458959,-0.00378252131203768,0.36787982934512,0.154851104471351,-0.0893136462459131,0.169454227051829,-0.7319010630982,0.833087258586972,-0.532121760184768,0.383205993076377,0.730902199091433,0.922759339920015,0.769895095640803,-0.499346615774266,19.622641509434,68.1250000000002,-0.427871076144289,1.84024145782909,55.5555555555556,63.6363636363636,0.23204774044613,0.903696114115063,2.788774,10.676575,7.90098650238105,24.3993767606752,-0.523162115522342,0.28756623788675
2023-08-14,"SFE-M-3","SFE-M",1.27247715810366,0.280748214000038,2.91570724487205,-1.85969576795279,-0.551029483159673,-0.266285508412968,1.10685702572529,-0.287471619715277,1.7240469968462,-1.09891494025408,0.506110662060171,0.000421265946679457,-0.364419357776928,0.649712647265931,-0.219160240023674,0.795829911819628,0.836194232573992,0.867863158128557,0.821581286544135,-0.572411547012139,46.0377358490566,100,0.280748214000038,2.91570724487205,66.6666666666666,72.7272727272727,0.618793974523007,1.18033778170131,8.8549466,43.7575726,25.0873012893497,100,-0.0136705372184755,2.56617663610719
2023-08-22,"SFE-M-3","SFE-M",1.16439585928398,0.53382653190873,0.0688860438759552,-1.060796875921,-0.817656652430483,-0.0747788071570793,-1.00919317051423,-1.19527673460563,-0.00623525134483353,-0.94054449249929,1.30000973980162,-0.0603990051051738,0.278673626535298,-1.42331497096096,-0.0129892107253493,-0.482963224781356,-0.198299996392153,0.300917355996882,0.980048295012181,-0.54527314398093,55.4716981132077,15.625,0.53382653190873,0.0688860438759552,100,100,1.77903267675365,2.01026278446004,9.6899143,39.3723657,27.4528814789327,89.9784045607685,0.0564575384821317,2.26412474028746
2023-08-28,"SFE-M-3","SFE-M",2.12631941877911,0.422472072028907,-0.416127938515973,-1.42393273593545,-0.817656652430483,0.171444094457677,1.10685702572529,-0.627898537799161,-0.0997640215173215,-0.742581432805801,1.15115366272509,0.364553018607775,0.18680320020498,0.455156657205802,0.265973704181476,0.621914045241894,2.070743325157,0.468336287196348,0.400431127035029,-0.67887758967304,51.3207547169813,1.25000000000001,0.422472072028907,-0.416127938515973,100,54.5454545454545,1.77903267675365,0.627054446528819,25.8908082,1.6163737,73.3522781422721,3.69392908234585,1.41715390294833,-0.336498040396996
2023-09-04,"SFE-M-3","SFE-M",-0.554096791948876,1.14121449488957,-0.458303067419619,-0.261897983889207,-0.0177751446180529,-0.786089411821834,-0.358100802440534,-1.47896583300886,-0.333585946948542,-0.914149417873492,1.15115366272509,0.0707200207988204,0.370544052865616,0.973972630699478,0.541449582651965,0.615093815180022,-1.40389377976746,-0.885757881295455,-0.707422495080215,-0.680965159136979,78.1132075471697,0,1.14121449488957,-0.458303067419619,55.5555555555556,18.1818181818182,0.23204774044613,-0.479512223816156,35.2965291,0,100,0,2.20713069761235,-0.447833434956864
2023-09-12,"SFE-M-3","SFE-M",-0.672986220650521,0.969121238711672,-0.458303067419619,-0.0770288187909451,-0.0177751446180529,-1.2511771148719,-1.17196626253266,-0.571160718118506,-1.0350517232422,-1.12531001487988,0.952678893289734,1.63940908974662,-0.134743291951133,-1.42778752245659,-0.406152568922155,0.649194965489382,-0.745818570501461,-1.23322227915703,-1.27815190685909,-0.718541409487886,71.6981132075472,0,0.969121238711672,-0.458303067419619,55.5555555555556,0,0.23204774044613,-1.03279555898864,27.4399451,0,77.7411994880822,0,1.54726431296037,-0.447833434956864
2023-09-18,"SFE-M-3","SFE-M",-0.478439882775102,1.72835619243773,-0.39504037406415,-0.70426348608863,-0.284402313888863,-1.27853521505131,-1.00919317051423,-0.854849816521745,-0.193292791689809,-1.13850755219278,0.952678893289734,0.886659501273684,0.048997560709503,1.04106090313401,0.249410281108883,0.64237473542751,-0.87743361235466,-1.45872917937712,-1.44646122584266,-0.929385925345749,100,1.87500000000001,1.72835619243773,-0.39504037406415,55.5555555555556,45.4545454545455,0.23204774044613,0.350412778942577,17.3084718,0,49.0373196496536,0,0.696332322967123,-0.447833434956864
2023-09-24,"SFE-M-3","SFE-M",-1.07288702628332,1.57650920169252,-0.458303067419619,-0.1958732820684,-1.3509109909721,-0.512508410027692,-1.00919317051423,-0.457685078757214,-2.01710381005333,0.220838791035849,0.803822816213212,1.38664952173892,0.370544052865616,1.35637578357628,0.615984986478632,1.50854395328524,-1.06169467094914,-2.15143510338619,-2.21916920043333,-0.992013009263926,94.3396226415093,0,1.57650920169252,-0.458303067419619,55.5555555555556,18.1818181818182,0.23204774044613,-0.479512223816156,7.4468366,0,21.0979288612262,0,-0.131936243394633,-0.447833434956864
2023-06-20,"SFE-M-4","SFE-M",-1.42520914536404,-0.339379168770821,-0.559602744283246,1.43398489145429,-0.76195096049942,0.417952160345633,-0.544391065092946,0.074704543125538,-1.20613629193634,1.18105807138547,-1.0300225424026,-1.51968864808601,1.761599061466,0.164348824680474,1.43194767336338,-0.405430806597966,3.14333259416299,NA,NA,2.20405584002705,0,0,-0.339379168770821,-0.559602744283246,0,0,-0.785412626610645,-0.970071402507645,0,0,0,0,-0.272458916701918,-0.512761832280157
2023-06-25,"SFE-M-4","SFE-M",-1.14691386845864,-0.339379168770821,-0.559602744283246,1.23919276157782,-0.76195096049942,1.1169662264289,-0.77122067554834,-0.0432499986516294,-0.587957099030469,-0.142818163523514,-0.826057682520896,0.595804739522025,0.509936570424368,0.609026815508972,0.571991323070274,-1.07551500107221,-0.317965648446566,0.0911148783741815,0.0981692722691619,1.87004472579677,0,0,-0.339379168770821,-0.559602744283246,12.5,0,-0.405374258895817,-0.970071402507645,0,0,0,0,-0.272458916701918,-0.512761832280157
2023-07-03,"SFE-M-4","SFE-M",-0.177096994394349,-0.339379168770821,-0.559602744283246,0.560371702917374,-0.76195096049942,-0.412127043128266,0.362927376728631,-0.456090894871726,1.76112383401183,-0.973249619966425,-0.673084037609619,1.23363254250553,-0.324505090270053,-0.210116851806682,-0.314223236392086,-0.479738903832553,0.455891144958156,0.566520760107057,0.380648163298335,1.05589263486047,0,0,-0.339379168770821,-0.559602744283246,0,0,-0.785412626610645,-0.970071402507645,0,0,0,0,-0.272458916701918,-0.512761832280157
2023-07-10,"SFE-M-4","SFE-M",1.02041601531981,-0.339379168770821,-0.559602744283246,-0.277824734732912,-0.76195096049942,1.02958946816848,0.362927376728631,0.841409064677147,0.0302220938753983,-0.527945795497039,-0.571101607668767,0.281566994943644,-0.741725920617264,-1.54805150842225,-1.01772442371838,0.0884994867848788,-0.660147223761579,0.60922990142988,0.49629870655396,0.534000268875656,0,0,-0.339379168770821,-0.559602744283246,0,33.3333333333334,-0.785412626610645,-0.146425872076625,0,0.0625745,0,0.0712857629461123,-0.272458916701918,-0.51070629665069
2023-07-17,"SFE-M-4","SFE-M",1.11318110762162,-0.339379168770821,-0.500322792558326,-0.372269403763933,-0.76195096049942,0.177666075129508,-0.317561454637551,1.13629541912007,0.524765448200092,-0.0345010170309609,-0.826057682520896,-0.410504228234934,-1.01987314084874,-1.31986148681289,-1.17253844861211,-0.103827353116406,-0.231104171635832,0.362696482520571,0.323314404095557,0.183288598933867,0,2.04081632653061,-0.339379168770821,-0.500322792558326,0,66.6666666666666,-0.785412626610645,0.677219658354393,0,0.0362757,0,0.0413257948669872,-0.272458916701918,-0.511570196808298
2023-07-24,"SFE-M-4","SFE-M",1.02041601531981,-0.339379168770821,-0.0497951594489327,-0.531644782753772,-0.76195096049942,0.00291255860867083,0.0226829610455397,1.96197721156026,0.60718934058754,1.65043237285321,-1.437952262166,-1.41868365875724,-1.01987314084874,-1.57925698146284,-1.24529556985193,-0.737631711882003,-0.0100022306630543,0.825374990515423,0.71904843535769,-0.0108553612124821,0,17.5510204081633,-0.339379168770821,-0.0497951594489327,12.5,100,-0.405374258895817,1.50086518878541,0,1.992981,0,2.27043238255369,-0.272458916701918,-0.447293575173008
2023-07-31,"SFE-M-4","SFE-M",0.505991412555283,-0.339379168770821,1.90644324747343,-1.14553513145539,-0.76195096049942,1.16065460555911,1.723905039461,0.782431793788563,0.153857932456572,1.01256473239706,-1.33596983222515,-0.550788935635996,-0.741725920617264,-0.0891956437743709,-0.608533997497488,-0.116940546746038,0.911255856723519,0.714331289026886,0.661770042408447,-0.219612307606409,0,84.8979591836733,-0.339379168770821,1.90644324747343,12.5,88.8888888888889,-0.405374258895817,1.22631667864174,0,11.7641509,0,13.4018885060159,-0.272458916701918,-0.126316374060288
2023-08-07,"SFE-M-4","SFE-M",0.66622202653112,-0.339379168770821,2.34511489023784,-1.47609147306396,-0.76195096049942,1.24803136381951,1.83731984468869,1.0183408773429,0.483553502006368,1.36158664887306,-0.0611894579645103,-1.34573561090869,-0.880799530733,-0.358342848749514,-0.793435553730993,1.28180010708149,-0.0178987285549392,0.922759339920015,0.769895095640803,-0.499346615774266,0,100,-0.339379168770821,2.34511489023784,25,77.7777777777778,-0.0253358911809879,0.951768168498066,2.7321814,87.7797998,1.09131708131849,100,-0.230049853765124,2.37075311448573
2023-08-14,"SFE-M-4","SFE-M",-0.19396337481286,3.5057146050688,1.36106769160416,-1.23407700867197,-0.654633923809361,-1.89753193355523,-1.45170950691452,-0.0432499986516294,1.63748799543065,0.374697091940908,0.499713906710173,-0.492804589910224,-0.880799530733,-0.171110010505936,-0.740919135392482,0.599914038340568,0.0452732545801402,0.867863158128557,0.821581286544135,-0.572411547012139,100,66.1224489795916,3.5057146050688,1.36106769160416,100,88.8888888888889,2.25489431510798,1.22631667864174,0,67.298095,0,76.6669497462217,-0.272458916701918,1.69794112288164
2023-08-22,"SFE-M-4","SFE-M",0.969816874064291,0.608355212105141,-0.0853631304838844,-0.874006707991214,0.955121626541527,-0.0189316309564082,0.249512571500934,-0.161204540428797,0.236281824844021,0.350626614942563,1.21359091629613,-0.640571148372676,1.62252545135026,0.687040498110462,1.46914680301982,-0.933892509872177,-0.204782511996215,0.300917355996882,0.980048295012181,-0.54527314398093,24.6478873239437,16.3265306122449,0.608355212105141,-0.0853631304838844,100,88.8888888888889,2.25489431510798,1.22631667864174,250.3563306,65.2081259,100,74.2860271367354,3.61358517284506,1.62928686356617
2023-08-28,"SFE-M-4","SFE-M",0.927650923018013,-0.339379168770821,-0.535890763593278,-0.537547574568212,2.08195051178715,0.985901089038276,1.27024581855021,-1.10484087464616,-0.134625690899499,-0.142818163523514,1.16259970132571,0.938099425580619,0.649010180540105,0.0707324055586851,0.530415825218954,1.53532185058773,-0.354815971942029,0.468336287196348,0.400431127035029,-0.67887758967304,0,0.816326530612245,-0.339379168770821,-0.535890763593278,12.5,11.1111111111111,-0.405374258895817,-0.695522892363972,0,0,0,0,-0.272458916701918,-0.512761832280157
2023-09-04,"SFE-M-4","SFE-M",-0.143364233557327,-0.339379168770821,-0.559602744283246,0.341968405783142,1.00878014488656,-1.19851786747195,-0.204146649409854,-0.574045436648893,-0.464321260449295,-0.816791519477182,1.21359091629613,0.217036029539156,-0.254968285212184,-0.114550090619855,-0.232713378762524,0.250228874883687,-0.42062012104107,-0.885757881295455,-0.707422495080215,-0.680965159136979,0,0,-0.339379168770821,-0.559602744283246,12.5,0,-0.405374258895817,-0.970071402507645,5.7528958,0,2.29788309575104,0,-0.183162166474786,-0.512761832280157
2023-09-12,"SFE-M-4","SFE-M",-0.0590323314647812,-0.203988542931397,-0.559602744283246,0.294746071267635,0.633170516471347,-0.630568938779286,-0.77122067554834,-1.04586360375757,-0.752804883805366,-1.7314696454143,0.907643626473578,1.67225606097952,-0.741725920617264,0.515410396387182,-0.438949729946049,-1.89377828356132,-1.2418559017971,-1.23322227915703,-1.27815190685909,-0.718541409487886,3.52112676056339,0,-0.203988542931397,-0.559602744283246,25,0,-0.0253358911809879,-0.970071402507645,2.7480246,0,1.09764534150749,0,-0.229803934784079,-0.512761832280157
2023-09-18,"SFE-M-4","SFE-M",-1.5264074278751,-0.176910417763513,-0.535890763593278,1.28641509609333,0.79414607150644,-1.13298529877664,-1.33829470168682,-1.81256812530918,-0.134625690899499,-1.32227153644243,0.958634841444004,0.608897978879457,1.06623101088732,2.12639294210797,1.43522994950954,1.70579336777296,-0.560124917131037,-1.45872917937712,-1.44646122584266,-0.929385925345749,4.22535211267606,0.816326530612245,-0.176910417763513,-0.535890763593278,25,22.2222222222222,-0.0253358911809879,-0.420974382220298,1.5389999,0,0.614723780425946,0,-0.248570479565636,-0.512761832280157
2023-09-24,"SFE-M-4","SFE-M",-1.55170699850286,-0.339379168770821,-0.547746753938262,1.29231788790777,1.2770727366117,-0.849010834430306,-0.430976259865248,-0.574045436648893,-2.154011054392,-0.239100071516895,0.805661196532727,0.831483047955812,0.996694205829447,1.2175335398006,1.12560189972207,0.285197391229375,-0.536435423455382,-2.15143510338619,-2.21916920043333,-0.992013009263926,0,0.408163265306122,-0.339379168770821,-0.547746753938262,50.0000000000001,11.1111111111111,0.734740844248669,-0.695522892363972,0.166887,0,0.0666597883105417,0,-0.269868487938172,-0.512761832280157
